"","dyad.merge","conttype"
"60845","666651_1950",1
"60846","666651_1951",1
"60847","666651_1952",1
"60848","666651_1953",1
"60849","666651_1954",1
"60850","666651_1955",1
"60851","666651_1956",1
"60852","666651_1957",1
"60853","666651_1958",1
"60854","666651_1959",1
"60855","666651_1960",1
"60856","666651_1961",1
"60857","666651_1962",1
"60858","666651_1963",1
"60859","666651_1964",1
"60860","666651_1965",1
"60861","666651_1966",1
"60862","666651_1967",1
"60863","666651_1968",1
"60864","666651_1969",1
"60865","666651_1970",1
"60866","666651_1971",1
"60867","666651_1972",1
"60868","666651_1973",1
"60869","666651_1974",1
"60870","666651_1975",1
"60871","666651_1976",1
"60872","666651_1977",1
"60873","666651_1978",1
"60874","666651_1979",1
"60875","666651_1980",1
"60876","666651_1981",1
"60877","666651_1982",1
"60878","666651_1983",1
"60879","666651_1984",1
"60880","666651_1985",1
"60881","666651_1986",1
"60882","666651_1987",1
"60883","666651_1988",1
"60884","666651_1989",1
"60885","666651_1990",1
"60886","666651_1991",1
"60887","666651_1992",1
"60888","666651_1993",1
"60889","666651_1994",1
"60890","666651_1995",1
"60891","666651_1996",1
"60892","666651_1997",1
"60893","666651_1998",1
"60894","666651_1999",1
"60895","666651_2000",1
"60896","666651_2001",1
"60897","666651_2002",1
"60898","666651_2003",1
"60899","666651_2004",1
"60900","666651_2005",1
"60901","666651_2006",1
"60902","666652_1948",1
"60903","666652_1949",1
"60904","666652_1950",1
"60905","666652_1951",1
"60906","666652_1952",1
"60907","666652_1953",1
"60908","666652_1954",1
"60909","666652_1955",1
"60910","666652_1956",1
"60911","666652_1957",1
"60912","666652_1958",1
"60913","666652_1961",1
"60914","666652_1962",1
"60915","666652_1963",1
"60916","666652_1964",1
"60917","666652_1965",1
"60918","666652_1966",1
"60919","666652_1967",1
"60920","666652_1968",1
"60921","666652_1969",1
"60922","666652_1970",1
"60923","666652_1971",1
"60924","666652_1972",1
"60925","666652_1973",1
"60926","666652_1974",1
"60927","666652_1975",1
"60928","666652_1976",1
"60929","666652_1977",1
"60930","666652_1978",1
"60931","666652_1979",1
"60932","666652_1980",1
"60933","666652_1981",1
"60934","666652_1982",1
"60935","666652_1983",1
"60936","666652_1984",1
"60937","666652_1985",1
"60938","666652_1986",1
"60939","666652_1987",1
"60940","666652_1988",1
"60941","666652_1989",1
"60942","666652_1990",1
"60943","666652_1991",1
"60944","666652_1992",1
"60945","666652_1993",1
"60946","666652_1994",1
"60947","666652_1995",1
"60948","666652_1996",1
"60949","666652_1997",1
"60950","666652_1998",1
"60951","666652_1999",1
"60952","666652_2000",1
"60953","666652_2001",1
"60954","666652_2002",1
"60955","666652_2003",1
"60956","666652_2004",1
"60957","666652_2005",1
"60958","666652_2006",1
"60959","666660_1948",1
"60960","666660_1949",1
"60961","666660_1950",1
"60962","666660_1951",1
"60963","666660_1952",1
"60964","666660_1953",1
"60965","666660_1954",1
"60966","666660_1955",1
"60967","666660_1956",1
"60968","666660_1957",1
"60969","666660_1958",1
"60970","666660_1959",1
"60971","666660_1960",1
"60972","666660_1961",1
"60973","666660_1962",1
"60974","666660_1963",1
"60975","666660_1964",1
"60976","666660_1965",1
"60977","666660_1966",1
"60978","666660_1967",1
"60979","666660_1968",1
"60980","666660_1969",1
"60981","666660_1970",1
"60982","666660_1971",1
"60983","666660_1972",1
"60984","666660_1973",1
"60985","666660_1974",1
"60986","666660_1975",1
"60987","666660_1976",1
"60988","666660_1977",1
"60989","666660_1978",1
"60990","666660_1979",1
"60991","666660_1980",1
"60992","666660_1981",1
"60993","666660_1982",1
"60994","666660_1983",1
"60995","666660_1984",1
"60996","666660_1985",1
"60997","666660_1986",1
"60998","666660_1987",1
"60999","666660_1988",1
"61000","666660_1989",1
"61001","666660_1990",1
"61002","666660_1991",1
"61003","666660_1992",1
"61004","666660_1993",1
"61005","666660_1994",1
"61006","666660_1995",1
"61007","666660_1996",1
"61008","666660_1997",1
"61009","666660_1998",1
"61010","666660_1999",1
"61011","666660_2000",1
"61012","666660_2001",1
"61013","666660_2002",1
"61014","666660_2003",1
"61015","666660_2004",1
"61016","666660_2005",1
"61017","666660_2006",1
"61018","666663_1948",1
"61019","666663_1949",1
"61020","666663_1950",1
"61021","666663_1951",1
"61022","666663_1952",1
"61023","666663_1953",1
"61024","666663_1954",1
"61025","666663_1955",1
"61026","666663_1956",1
"61027","666663_1957",1
"61028","666663_1958",1
"61029","666663_1959",1
"61030","666663_1960",1
"61031","666663_1961",1
"61032","666663_1962",1
"61033","666663_1963",1
"61034","666663_1964",1
"61035","666663_1965",1
"61036","666663_1966",1
"61037","666663_1967",1
"61038","666663_1968",1
"61039","666663_1969",1
"61040","666663_1970",1
"61041","666663_1971",1
"61042","666663_1972",1
"61043","666663_1973",1
"61044","666663_1974",1
"61045","666663_1975",1
"61046","666663_1976",1
"61047","666663_1977",1
"61048","666663_1978",1
"61049","666663_1979",1
"61050","666663_1980",1
"61051","666663_1981",1
"61052","666663_1982",1
"61053","666663_1983",1
"61054","666663_1984",1
"61055","666663_1985",1
"61056","666663_1986",1
"61057","666663_1987",1
"61058","666663_1988",1
"61059","666663_1989",1
"61060","666663_1990",1
"61061","666663_1991",1
"61062","666663_1992",1
"61063","666663_1993",1
"61064","666663_1994",1
"61065","666663_1995",1
"61066","666663_1996",1
"61067","666663_1997",1
"61068","666663_1998",1
"61069","666663_1999",1
"61070","666663_2000",1
"61071","666663_2001",1
"61072","666663_2002",1
"61073","666663_2003",1
"61074","666663_2004",1
"61075","666663_2005",1
"61076","666663_2006",1
"61077","666670_1948",2
"61078","666670_1949",2
"61079","666670_1950",2
"61080","666670_1951",2
"61081","666670_1952",2
"61082","666670_1953",2
"61083","666670_1954",2
"61084","666670_1955",2
"61085","666670_1956",2
"61086","666670_1957",2
"61087","666670_1958",2
"61088","666670_1959",2
"61089","666670_1960",2
"61090","666670_1961",2
"61091","666670_1962",2
"61092","666670_1963",2
"61093","666670_1964",2
"61094","666670_1965",2
"61095","666670_1966",2
"61096","666670_1967",2
"61097","666670_1968",2
"61098","666670_1969",2
"61099","666670_1970",2
"61100","666670_1971",2
"61101","666670_1972",2
"61102","666670_1973",2
"61103","666670_1974",2
"61104","666670_1975",2
"61105","666670_1976",2
"61106","666670_1977",2
"61107","666670_1978",2
"61108","666670_1979",2
"61109","666670_1980",2
"61110","666670_1981",2
"61111","666670_1982",2
"61112","666670_1983",2
"61113","666670_1984",2
"61114","666670_1985",2
"61115","666670_1986",2
"61116","666670_1987",2
"61117","666670_1988",2
"61118","666670_1989",2
"61119","666670_1990",2
"61120","666670_1991",2
"61121","666670_1992",2
"61122","666670_1993",2
"61123","666670_1994",2
"61124","666670_1995",2
"61125","666670_1996",2
"61126","666670_1997",2
"61127","666670_1998",2
"61128","666670_1999",2
"61129","666670_2000",2
"61130","666670_2001",2
"61131","666670_2002",2
"61132","666670_2003",2
"61133","666670_2004",2
"61134","666670_2005",2
"61135","666670_2006",2
"61136","670522_1977",5
"61137","670522_1978",5
"61138","670522_1979",5
"61139","670522_1980",5
"61140","670522_1981",5
"61141","670522_1982",5
"61142","670522_1983",5
"61143","670522_1984",5
"61144","670522_1985",5
"61145","670522_1986",5
"61146","670522_1987",5
"61147","670522_1988",5
"61148","670522_1989",5
"61149","670522_1990",5
"61150","670522_1991",5
"61151","670522_1992",5
"61152","670522_1993",5
"61153","670522_1994",5
"61154","670522_1995",5
"61155","670522_1996",5
"61156","670522_1997",5
"61157","670522_1998",5
"61158","670522_1999",5
"61159","670522_2000",5
"61160","670522_2001",5
"61161","670522_2002",5
"61162","670522_2003",5
"61163","670522_2004",5
"61164","670522_2005",5
"61165","670522_2006",5
"61166","670530_1952",4
"61167","670530_1953",4
"61168","670530_1954",4
"61169","670530_1955",4
"61170","670530_1956",4
"61171","670530_1957",4
"61172","670530_1958",4
"61173","670530_1959",4
"61174","670530_1960",4
"61175","670530_1961",4
"61176","670530_1962",4
"61177","670530_1963",4
"61178","670530_1964",4
"61179","670530_1965",4
"61180","670530_1966",4
"61181","670530_1967",4
"61182","670530_1968",4
"61183","670530_1969",4
"61184","670530_1970",4
"61185","670530_1971",4
"61186","670530_1972",4
"61187","670530_1973",4
"61188","670530_1974",4
"61189","670530_1975",4
"61190","670530_1976",4
"61191","670530_1977",4
"61192","670530_1978",4
"61193","670530_1979",4
"61194","670530_1980",4
"61195","670530_1981",4
"61196","670530_1982",4
"61197","670530_1983",4
"61198","670530_1984",4
"61199","670530_1985",4
"61200","670530_1986",4
"61201","670530_1987",4
"61202","670530_1988",4
"61203","670530_1989",4
"61204","670530_1990",4
"61205","670530_1991",4
"61206","670530_1992",4
"61207","670530_1993",4
"61208","670531_1993",4
"61209","670531_1994",4
"61210","670531_1995",4
"61211","670531_1996",4
"61212","670531_1997",4
"61213","670531_1998",4
"61214","670531_1999",4
"61215","670531_2000",4
"61216","670531_2001",4
"61217","670531_2002",4
"61218","670531_2003",4
"61219","670531_2004",4
"61220","670531_2005",4
"61221","670531_2006",4
"61222","670625_1956",4
"61223","670625_1957",4
"61224","670625_1958",4
"61225","670625_1959",4
"61226","670625_1960",4
"61227","670625_1961",4
"61228","670625_1962",4
"61229","670625_1963",4
"61230","670625_1964",4
"61231","670625_1965",4
"61232","670625_1966",4
"61233","670625_1967",4
"61234","670625_1968",4
"61235","670625_1969",4
"61236","670625_1970",4
"61237","670625_1971",4
"61238","670625_1972",4
"61239","670625_1973",4
"61240","670625_1974",4
"61241","670625_1975",4
"61242","670625_1976",4
"61243","670625_1977",4
"61244","670625_1978",4
"61245","670625_1979",4
"61246","670625_1980",4
"61247","670625_1981",4
"61248","670625_1982",4
"61249","670625_1983",4
"61250","670625_1984",4
"61251","670625_1985",4
"61252","670625_1986",4
"61253","670625_1987",4
"61254","670625_1988",4
"61255","670625_1989",4
"61256","670625_1990",4
"61257","670625_1991",4
"61258","670625_1992",4
"61259","670625_1993",4
"61260","670625_1994",4
"61261","670625_1995",4
"61262","670625_1996",4
"61263","670625_1997",4
"61264","670625_1998",4
"61265","670625_1999",4
"61266","670625_2000",4
"61267","670625_2001",4
"61268","670625_2002",4
"61269","670625_2003",4
"61270","670625_2004",4
"61271","670625_2005",4
"61272","670625_2006",4
"61273","670630_1927",4
"61274","670630_1928",4
"61275","670630_1929",4
"61276","670630_1930",4
"61277","670630_1931",4
"61278","670630_1932",4
"61279","670630_1933",4
"61280","670630_1934",4
"61281","670630_1935",4
"61282","670630_1936",4
"61283","670630_1937",4
"61284","670630_1938",4
"61285","670630_1939",4
"61286","670630_1940",4
"61287","670630_1941",4
"61288","670630_1942",4
"61289","670630_1943",4
"61290","670630_1944",4
"61291","670630_1945",4
"61292","670630_1946",4
"61293","670630_1947",4
"61294","670630_1948",4
"61295","670630_1949",4
"61296","670630_1950",4
"61297","670630_1951",4
"61298","670630_1952",4
"61299","670630_1953",4
"61300","670630_1954",4
"61301","670630_1955",4
"61302","670630_1956",4
"61303","670630_1957",4
"61304","670630_1958",4
"61305","670630_1959",4
"61306","670630_1960",4
"61307","670630_1961",4
"61308","670630_1962",4
"61309","670630_1963",4
"61310","670630_1964",4
"61311","670630_1965",4
"61312","670630_1966",4
"61313","670630_1967",4
"61314","670630_1968",4
"61315","670630_1969",4
"61316","670630_1970",4
"61317","670630_1971",4
"61318","670630_1972",4
"61319","670630_1973",4
"61320","670630_1974",4
"61321","670630_1975",4
"61322","670630_1976",4
"61323","670630_1977",4
"61324","670630_1978",4
"61325","670630_1979",4
"61326","670630_1980",4
"61327","670630_1981",4
"61328","670630_1982",4
"61329","670630_1983",4
"61330","670630_1984",4
"61331","670630_1985",4
"61332","670630_1986",4
"61333","670630_1987",4
"61334","670630_1988",4
"61335","670630_1989",4
"61336","670630_1990",4
"61337","670630_1991",4
"61338","670630_1992",4
"61339","670630_1993",4
"61340","670630_1994",4
"61341","670630_1995",4
"61342","670630_1996",4
"61343","670630_1997",4
"61344","670630_1998",4
"61345","670630_1999",4
"61346","670630_2000",4
"61347","670630_2001",4
"61348","670630_2002",4
"61349","670630_2003",4
"61350","670630_2004",4
"61351","670630_2005",4
"61352","670630_2006",4
"61353","670645_1932",1
"61354","670645_1933",1
"61355","670645_1934",1
"61356","670645_1935",1
"61357","670645_1936",1
"61358","670645_1937",1
"61359","670645_1938",1
"61360","670645_1939",1
"61361","670645_1940",1
"61362","670645_1941",1
"61363","670645_1942",1
"61364","670645_1943",1
"61365","670645_1944",1
"61366","670645_1945",1
"61367","670645_1946",1
"61368","670645_1947",1
"61369","670645_1948",1
"61370","670645_1949",1
"61371","670645_1950",1
"61372","670645_1951",1
"61373","670645_1952",1
"61374","670645_1953",1
"61375","670645_1954",1
"61376","670645_1955",1
"61377","670645_1956",1
"61378","670645_1957",1
"61379","670645_1958",1
"61380","670645_1959",1
"61381","670645_1960",1
"61382","670645_1961",1
"61383","670645_1962",1
"61384","670645_1963",1
"61385","670645_1964",1
"61386","670645_1965",1
"61387","670645_1966",1
"61388","670645_1967",1
"61389","670645_1968",1
"61390","670645_1969",1
"61391","670645_1970",1
"61392","670645_1971",1
"61393","670645_1972",1
"61394","670645_1973",1
"61395","670645_1974",1
"61396","670645_1975",1
"61397","670645_1976",1
"61398","670645_1977",1
"61399","670645_1978",1
"61400","670645_1979",1
"61401","670645_1980",1
"61402","670645_1981",1
"61403","670645_1982",1
"61404","670645_1983",1
"61405","670645_1984",1
"61406","670645_1985",1
"61407","670645_1986",1
"61408","670645_1987",1
"61409","670645_1988",1
"61410","670645_1989",1
"61411","670645_1990",1
"61412","670645_1991",1
"61413","670645_1992",1
"61414","670645_1993",1
"61415","670645_1994",1
"61416","670645_1995",1
"61417","670645_1996",1
"61418","670645_1997",1
"61419","670645_1998",1
"61420","670645_1999",1
"61421","670645_2000",1
"61422","670645_2001",1
"61423","670645_2002",1
"61424","670645_2003",1
"61425","670645_2004",1
"61426","670645_2005",1
"61427","670645_2006",1
"61428","670651_1937",2
"61429","670651_1938",2
"61430","670651_1939",2
"61431","670651_1940",2
"61432","670651_1941",2
"61433","670651_1942",2
"61434","670651_1943",2
"61435","670651_1944",2
"61436","670651_1945",2
"61437","670651_1946",2
"61438","670651_1947",2
"61439","670651_1948",2
"61440","670651_1949",2
"61441","670651_1950",2
"61442","670651_1951",2
"61443","670651_1952",2
"61444","670651_1953",2
"61445","670651_1954",2
"61446","670651_1955",2
"61447","670651_1956",2
"61448","670651_1957",2
"61449","670651_1958",2
"61450","670651_1959",2
"61451","670651_1960",2
"61452","670651_1961",2
"61453","670651_1962",2
"61454","670651_1963",2
"61455","670651_1964",2
"61456","670651_1965",2
"61457","670651_1966",2
"61458","670651_1967",2
"61459","670651_1967",4
"61460","670651_1968",4
"61461","670651_1969",4
"61462","670651_1970",4
"61463","670651_1971",4
"61464","670651_1972",4
"61465","670651_1973",4
"61466","670651_1974",4
"61467","670651_1975",4
"61468","670651_1976",4
"61469","670651_1977",4
"61470","670651_1978",4
"61471","670651_1979",4
"61472","670651_1980",4
"61473","670651_1981",4
"61474","670651_1982",2
"61475","670651_1982",4
"61476","670651_1983",2
"61477","670651_1984",2
"61478","670651_1985",2
"61479","670651_1986",2
"61480","670651_1987",2
"61481","670651_1988",2
"61482","670651_1989",2
"61483","670651_1990",2
"61484","670651_1991",2
"61485","670651_1992",2
"61486","670651_1993",2
"61487","670651_1994",2
"61488","670651_1995",2
"61489","670651_1996",2
"61490","670651_1997",2
"61491","670651_1998",2
"61492","670651_1999",2
"61493","670651_2000",2
"61494","670651_2001",2
"61495","670651_2002",2
"61496","670651_2003",2
"61497","670651_2004",2
"61498","670651_2005",2
"61499","670651_2006",2
"61500","670663_1946",1
"61501","670663_1947",1
"61502","670663_1948",1
"61503","670663_1949",1
"61504","670663_1950",1
"61505","670663_1951",1
"61506","670663_1952",1
"61507","670663_1953",1
"61508","670663_1954",1
"61509","670663_1955",1
"61510","670663_1956",1
"61511","670663_1957",1
"61512","670663_1958",1
"61513","670663_1959",1
"61514","670663_1960",1
"61515","670663_1961",1
"61516","670663_1962",1
"61517","670663_1963",1
"61518","670663_1964",1
"61519","670663_1965",1
"61520","670663_1966",1
"61521","670663_1967",1
"61522","670663_1968",1
"61523","670663_1969",1
"61524","670663_1970",1
"61525","670663_1971",1
"61526","670663_1972",1
"61527","670663_1973",1
"61528","670663_1974",1
"61529","670663_1975",1
"61530","670663_1976",1
"61531","670663_1977",1
"61532","670663_1978",1
"61533","670663_1979",1
"61534","670663_1980",1
"61535","670663_1981",1
"61536","670663_1982",1
"61537","670663_1983",1
"61538","670663_1984",1
"61539","670663_1985",1
"61540","670663_1986",1
"61541","670663_1987",1
"61542","670663_1988",1
"61543","670663_1989",1
"61544","670663_1990",1
"61545","670663_1991",1
"61546","670663_1992",1
"61547","670663_1993",1
"61548","670663_1994",1
"61549","670663_1995",1
"61550","670663_1996",1
"61551","670663_1997",1
"61552","670663_1998",1
"61553","670663_1999",1
"61554","670663_2000",1
"61555","670663_2001",1
"61556","670663_2002",1
"61557","670663_2003",1
"61558","670663_2004",1
"61559","670663_2005",1
"61560","670663_2006",1
"61561","670666_1948",2
"61562","670666_1949",2
"61563","670666_1950",2
"61564","670666_1951",2
"61565","670666_1952",2
"61566","670666_1953",2
"61567","670666_1954",2
"61568","670666_1955",2
"61569","670666_1956",2
"61570","670666_1957",2
"61571","670666_1958",2
"61572","670666_1959",2
"61573","670666_1960",2
"61574","670666_1961",2
"61575","670666_1962",2
"61576","670666_1963",2
"61577","670666_1964",2
"61578","670666_1965",2
"61579","670666_1966",2
"61580","670666_1967",2
"61581","670666_1968",2
"61582","670666_1969",2
"61583","670666_1970",2
"61584","670666_1971",2
"61585","670666_1972",2
"61586","670666_1973",2
"61587","670666_1974",2
"61588","670666_1975",2
"61589","670666_1976",2
"61590","670666_1977",2
"61591","670666_1978",2
"61592","670666_1979",2
"61593","670666_1980",2
"61594","670666_1981",2
"61595","670666_1982",2
"61596","670666_1983",2
"61597","670666_1984",2
"61598","670666_1985",2
"61599","670666_1986",2
"61600","670666_1987",2
"61601","670666_1988",2
"61602","670666_1989",2
"61603","670666_1990",2
"61604","670666_1991",2
"61605","670666_1992",2
"61606","670666_1993",2
"61607","670666_1994",2
"61608","670666_1995",2
"61609","670666_1996",2
"61610","670666_1997",2
"61611","670666_1998",2
"61612","670666_1999",2
"61613","670666_2000",2
"61614","670666_2001",2
"61615","670666_2002",2
"61616","670666_2003",2
"61617","670666_2004",2
"61618","670666_2005",2
"61619","670666_2006",2
"61620","670678_1927",1
"61621","670678_1928",1
"61622","670678_1929",1
"61623","670678_1930",1
"61624","670678_1931",1
"61625","670678_1932",1
"61626","670678_1933",1
"61627","670678_1934",1
"61628","670678_1935",1
"61629","670678_1936",1
"61630","670678_1937",1
"61631","670678_1938",1
"61632","670678_1939",1
"61633","670678_1940",1
"61634","670678_1941",1
"61635","670678_1942",1
"61636","670678_1943",1
"61637","670678_1944",1
"61638","670678_1945",1
"61639","670678_1946",1
"61640","670678_1947",1
"61641","670678_1948",1
"61642","670678_1949",1
"61643","670678_1950",1
"61644","670678_1951",1
"61645","670678_1952",1
"61646","670678_1953",1
"61647","670678_1954",1
"61648","670678_1955",1
"61649","670678_1956",1
"61650","670678_1957",1
"61651","670678_1958",1
"61652","670678_1959",1
"61653","670678_1960",1
"61654","670678_1961",1
"61655","670678_1962",1
"61656","670678_1963",1
"61657","670678_1964",1
"61658","670678_1965",1
"61659","670678_1966",1
"61660","670678_1967",1
"61661","670678_1968",1
"61662","670678_1969",1
"61663","670678_1970",1
"61664","670678_1971",1
"61665","670678_1972",1
"61666","670678_1973",1
"61667","670678_1974",1
"61668","670678_1975",1
"61669","670678_1976",1
"61670","670678_1977",1
"61671","670678_1978",1
"61672","670678_1979",1
"61673","670678_1980",1
"61674","670678_1981",1
"61675","670678_1982",1
"61676","670678_1983",1
"61677","670678_1984",1
"61678","670678_1985",1
"61679","670678_1986",1
"61680","670678_1987",1
"61681","670678_1988",1
"61682","670678_1989",1
"61683","670678_1990",1
"61684","670679_1990",1
"61685","670679_1991",1
"61686","670679_1992",1
"61687","670679_1993",1
"61688","670679_1994",1
"61689","670679_1995",1
"61690","670679_1996",1
"61691","670679_1997",1
"61692","670679_1998",1
"61693","670679_1999",1
"61694","670679_2000",1
"61695","670679_2001",1
"61696","670679_2002",1
"61697","670679_2003",1
"61698","670679_2004",1
"61699","670679_2005",1
"61700","670679_2006",1
"61701","670680_1967",1
"61702","670680_1968",1
"61703","670680_1969",1
"61704","670680_1970",1
"61705","670680_1971",1
"61706","670680_1972",1
"61707","670680_1973",1
"61708","670680_1974",1
"61709","670680_1975",1
"61710","670680_1976",1
"61711","670680_1977",1
"61712","670680_1978",1
"61713","670680_1979",1
"61714","670680_1980",1
"61715","670680_1981",1
"61716","670680_1982",1
"61717","670680_1983",1
"61718","670680_1984",1
"61719","670680_1985",1
"61720","670680_1986",1
"61721","670680_1987",1
"61722","670680_1988",1
"61723","670680_1989",1
"61724","670680_1990",1
"61725","670690_1961",1
"61726","670690_1962",1
"61727","670690_1963",1
"61728","670690_1964",1
"61729","670690_1965",1
"61730","670690_1966",1
"61731","670690_1967",1
"61732","670690_1968",1
"61733","670690_1969",1
"61734","670690_1970",1
"61735","670690_1971",1
"61736","670690_1972",1
"61737","670690_1973",1
"61738","670690_1974",1
"61739","670690_1975",1
"61740","670690_1976",1
"61741","670690_1977",1
"61742","670690_1978",1
"61743","670690_1979",1
"61744","670690_1980",1
"61745","670690_1981",1
"61746","670690_1982",1
"61747","670690_1983",1
"61748","670690_1984",1
"61749","670690_1985",1
"61750","670690_1986",1
"61751","670690_1987",1
"61752","670690_1988",1
"61753","670690_1989",1
"61754","670690_1990",1
"61755","670690_1991",1
"61756","670690_1992",1
"61757","670690_1993",1
"61758","670690_1994",1
"61759","670690_1995",1
"61760","670690_1996",1
"61761","670690_1997",1
"61762","670690_1998",1
"61763","670690_1999",1
"61764","670690_2000",1
"61765","670690_2001",1
"61766","670690_2002",1
"61767","670690_2003",1
"61768","670690_2004",1
"61769","670690_2005",1
"61770","670690_2006",1
"61771","670692_1971",3
"61772","670692_1972",3
"61773","670692_1973",3
"61774","670692_1974",3
"61775","670692_1975",3
"61776","670692_1976",3
"61777","670692_1977",3
"61778","670692_1978",3
"61779","670692_1979",3
"61780","670692_1980",3
"61781","670692_1981",3
"61782","670692_1982",3
"61783","670692_1983",3
"61784","670692_1984",3
"61785","670692_1985",3
"61786","670692_1986",1
"61787","670692_1986",3
"61788","670692_1987",1
"61789","670692_1988",1
"61790","670692_1989",1
"61791","670692_1990",1
"61792","670692_1991",1
"61793","670692_1992",1
"61794","670692_1993",1
"61795","670692_1994",1
"61796","670692_1995",1
"61797","670692_1996",1
"61798","670692_1997",1
"61799","670692_1998",1
"61800","670692_1999",1
"61801","670692_2000",1
"61802","670692_2001",1
"61803","670692_2002",1
"61804","670692_2003",1
"61805","670692_2004",1
"61806","670692_2005",1
"61807","670692_2006",1
"61808","670694_1971",1
"61809","670694_1972",1
"61810","670694_1973",1
"61811","670694_1974",1
"61812","670694_1975",1
"61813","670694_1976",1
"61814","670694_1977",1
"61815","670694_1978",1
"61816","670694_1979",1
"61817","670694_1980",1
"61818","670694_1981",1
"61819","670694_1982",1
"61820","670694_1983",1
"61821","670694_1984",1
"61822","670694_1985",1
"61823","670694_1986",1
"61824","670694_1987",1
"61825","670694_1988",1
"61826","670694_1989",1
"61827","670694_1990",1
"61828","670694_1991",1
"61829","670694_1992",1
"61830","670694_1993",1
"61831","670694_1994",1
"61832","670694_1995",1
"61833","670694_1996",1
"61834","670694_1997",1
"61835","670694_1998",1
"61836","670694_1999",1
"61837","670694_2000",1
"61838","670694_2001",1
"61839","670694_2002",1
"61840","670694_2003",1
"61841","670694_2004",1
"61842","670694_2005",1
"61843","670694_2006",1
"61844","670696_1971",1
"61845","670696_1972",1
"61846","670696_1973",1
"61847","670696_1974",1
"61848","670696_1975",1
"61849","670696_1976",1
"61850","670696_1977",1
"61851","670696_1978",1
"61852","670696_1979",1
"61853","670696_1980",1
"61854","670696_1981",1
"61855","670696_1982",1
"61856","670696_1983",1
"61857","670696_1984",1
"61858","670696_1985",1
"61859","670696_1986",1
"61860","670696_1987",1
"61861","670696_1988",1
"61862","670696_1989",1
"61863","670696_1990",1
"61864","670696_1991",1
"61865","670696_1992",1
"61866","670696_1993",1
"61867","670696_1994",1
"61868","670696_1995",1
"61869","670696_1996",1
"61870","670696_1997",1
"61871","670696_1998",1
"61872","670696_1999",1
"61873","670696_2000",1
"61874","670696_2001",1
"61875","670696_2002",1
"61876","670696_2003",1
"61877","670696_2004",1
"61878","670696_2005",1
"61879","670696_2006",1
"61880","670698_1971",1
"61881","670698_1972",1
"61882","670698_1973",1
"61883","670698_1974",1
"61884","670698_1975",1
"61885","670698_1976",1
"61886","670698_1977",1
"61887","670698_1978",1
"61888","670698_1979",1
"61889","670698_1980",1
"61890","670698_1981",1
"61891","670698_1982",1
"61892","670698_1983",1
"61893","670698_1984",1
"61894","670698_1985",1
"61895","670698_1986",1
"61896","670698_1987",1
"61897","670698_1988",1
"61898","670698_1989",1
"61899","670698_1990",1
"61900","670698_1991",1
"61901","670698_1992",1
"61902","670698_1993",1
"61903","670698_1994",1
"61904","670698_1995",1
"61905","670698_1996",1
"61906","670698_1997",1
"61907","670698_1998",1
"61908","670698_1999",1
"61909","670698_2000",1
"61910","670698_2001",1
"61911","670698_2002",1
"61912","670698_2003",1
"61913","670698_2004",1
"61914","670698_2005",1
"61915","670698_2006",1
"61916","678520_1960",4
"61917","678520_1961",4
"61918","678520_1962",4
"61919","678520_1963",4
"61920","678520_1964",4
"61921","678520_1965",4
"61922","678520_1966",4
"61923","678520_1967",4
"61924","678520_1968",4
"61925","678520_1969",4
"61926","678520_1970",4
"61927","678520_1971",4
"61928","678520_1972",4
"61929","678520_1973",4
"61930","678520_1974",4
"61931","678520_1975",4
"61932","678520_1976",4
"61933","678520_1977",4
"61934","678520_1978",4
"61935","678520_1979",4
"61936","678520_1980",4
"61937","678520_1981",4
"61938","678520_1982",4
"61939","678520_1983",4
"61940","678520_1984",4
"61941","678520_1985",4
"61942","678520_1986",4
"61943","678520_1987",4
"61944","678520_1988",4
"61945","678520_1989",4
"61946","678520_1990",4
"61947","678522_1977",3
"61948","678522_1978",3
"61949","678522_1979",3
"61950","678522_1980",3
"61951","678522_1981",3
"61952","678522_1982",3
"61953","678522_1983",3
"61954","678522_1984",3
"61955","678522_1985",3
"61956","678522_1986",3
"61957","678522_1987",3
"61958","678522_1988",3
"61959","678522_1989",3
"61960","678522_1990",3
"61961","678530_1952",2
"61962","678530_1953",2
"61963","678530_1954",2
"61964","678530_1955",2
"61965","678530_1956",2
"61966","678530_1957",2
"61967","678530_1958",2
"61968","678530_1959",2
"61969","678530_1960",2
"61970","678530_1961",2
"61971","678530_1962",2
"61972","678530_1963",2
"61973","678530_1964",2
"61974","678530_1965",2
"61975","678530_1966",2
"61976","678530_1967",2
"61977","678530_1968",2
"61978","678530_1969",2
"61979","678530_1970",2
"61980","678530_1971",2
"61981","678530_1972",2
"61982","678530_1973",2
"61983","678530_1974",2
"61984","678530_1975",2
"61985","678530_1976",2
"61986","678530_1977",2
"61987","678530_1978",2
"61988","678530_1979",2
"61989","678530_1980",2
"61990","678530_1981",2
"61991","678530_1982",2
"61992","678530_1983",2
"61993","678530_1984",2
"61994","678530_1985",2
"61995","678530_1986",2
"61996","678530_1987",2
"61997","678530_1988",2
"61998","678530_1989",2
"61999","678530_1990",2
"62000","678625_1956",5
"62001","678625_1957",5
"62002","678625_1958",5
"62003","678625_1959",5
"62004","678625_1960",5
"62005","678625_1961",5
"62006","678625_1962",5
"62007","678625_1963",5
"62008","678625_1964",5
"62009","678625_1965",5
